battery,t_bucket,arr,bp,fever,action,q
8,55,1,1,0,3,258.1027182317164
8,57,1,1,1,4,274.78875946520765
8,58,0,1,1,1,258.46045421811164
8,5,1,1,0,4,263.0839349791734
8,7,0,1,1,5,264.4588715160481
8,13,0,0,1,1,246.38706598795454
8,14,0,0,1,3,248.13924727506333
8,18,0,0,1,7,256.1504541581994
8,20,1,1,0,5,265.25517596450896
8,25,0,1,0,2,248.62934204099312
8,27,0,1,0,5,249.68788021432619
8,28,1,1,0,3,262.52382166950713
8,29,1,0,1,7,280.9879031882292
8,32,0,1,0,5,252.3329660554972
8,33,1,1,0,4,263.87171068113
8,35,0,0,0,2,232.84382123693254
8,40,1,0,0,2,244.4965866898314
8,41,1,0,0,1,245.35081372378107
8,42,1,0,0,6,248.65416035304622
8,43,1,0,0,3,247.88236762576977
8,44,1,1,0,5,255.6567948345894
8,46,1,1,1,0,272.31995720500333
8,47,1,1,1,6,276.111201106426
8,48,0,1,1,0,256.201886177656
8,49,0,1,1,3,262.33664841120947
8,50,0,0,0,5,229.98483375018003
8,54,0,0,0,3,232.1754063322569
8,59,1,0,0,1,242.96120102023315
8,0,1,0,1,1,257.8176057007061
8,1,1,0,0,2,245.33505342010662
8,4,1,0,0,7,245.95914696339642
8,6,0,1,1,7,269.00038257468196
8,7,1,0,0,4,245.91160006243265
8,13,1,0,0,7,255.97952918654963
8,17,1,0,0,6,246.56908781300692
8,18,1,1,0,7,269.79869781339255
8,22,1,0,0,5,248.89029320632807
8,23,0,0,1,1,248.4128614586797
8,26,0,1,0,5,249.49994995452806
8,27,0,1,1,0,262.5151603565125
8,28,0,1,1,1,263.37858858117875
8,32,0,1,1,2,262.20841867260486
8,33,0,1,1,1,261.20183030782573
8,38,1,0,1,0,257.28701255766873
8,39,1,0,1,3,261.44288904681883
8,44,0,1,1,2,259.7009622064039
8,45,0,0,1,6,245.86834279907583
8,46,0,1,1,1,257.1874430160326
8,53,0,1,1,4,259.1184855373296
8,54,1,1,1,4,277.325724526069
8,55,1,1,1,4,272.86728179656905
8,56,1,1,1,3,277.8723384638234
8,3,1,0,1,1,259.4968063326739
8,7,1,0,0,0,245.6078302663663
8,10,0,1,0,3,245.11580022559767
8,13,1,1,0,1,262.48546761725976
8,14,1,1,0,4,264.33509737860777
8,15,0,1,0,2,248.3727619717182
8,16,0,1,0,0,246.4959536425117
8,19,0,1,0,1,247.9596166257796
8,20,0,1,1,4,261.11817658738624
8,26,1,1,0,3,265.34523741762024
8,32,1,0,0,6,248.95483583628095
8,33,1,1,0,5,265.87245561384674
8,35,0,1,0,4,246.05083375139264
8,40,0,0,1,3,244.72247170194942
8,41,0,0,1,4,244.9687006141911
8,44,0,0,1,6,244.13520145621288
8,45,0,0,1,0,242.30005356881776
8,46,0,0,1,1,244.6968786818398
8,50,0,0,0,3,229.85179367198634
8,59,1,0,0,3,245.11578992388138
8,0,1,1,0,4,257.652786145732
8,2,0,1,1,7,260.84318902405903
8,3,0,1,0,7,245.26741917809582
8,5,0,0,0,3,231.6643154291822
8,6,0,0,0,6,230.46167218756835
8,8,0,1,0,5,244.45703578311742
8,9,1,1,0,4,260.7913314409496
8,10,1,1,0,7,267.70982661523834
8,13,1,1,0,6,263.21754118113205
8,16,1,0,0,3,244.31758400463028
8,18,1,1,1,4,277.6393823040625
8,19,1,1,1,6,281.06714267829693
8,20,1,0,1,2,264.07246304791636
8,21,1,1,1,0,270.87077230544224
8,22,1,1,1,6,279.05968786307227
8,27,0,1,0,1,248.83056284480935
8,28,0,1,0,3,247.28291047332334
8,29,0,0,1,6,249.91873738716933
8,30,1,0,1,5,260.04706699862805
8,31,1,0,0,0,246.66105397417886
8,32,1,0,0,2,247.51912049549622
8,38,0,0,1,7,252.66753611526832
8,42,1,1,1,5,277.61357433663284
8,45,0,1,0,5,243.8821564638434
8,46,1,1,1,5,274.9160174035814
8,47,0,1,1,4,258.5127583899238
8,48,1,1,1,1,273.4209153670705
8,0,1,1,0,3,263.6477189563367
8,4,1,1,0,6,265.0139529411962
8,10,0,1,1,3,263.04077047054966
8,20,0,1,0,4,248.3412671921854
8,21,0,1,0,5,250.3916538830671
8,25,1,0,0,1,248.68264193811046
8,26,1,0,0,7,261.6246122814662
8,27,0,1,0,0,248.1337652240692
8,31,0,1,1,2,260.26196140286953
8,34,0,1,1,2,263.47377914602896
8,37,0,1,0,0,244.03098731163107
8,40,1,1,0,6,262.5494883624983
8,52,0,0,0,5,234.06012281258313
8,54,0,0,1,6,250.7107895408721
8,55,1,0,1,7,270.2628959748739
8,58,0,1,0,1,246.2233748076153
8,59,0,1,1,4,259.76041180856623
8,0,0,1,1,3,259.9192525578562
8,4,1,0,0,6,250.40233204455717
8,6,1,0,0,7,247.59237881808087
8,7,1,1,0,4,261.0913680269774
8,11,0,0,1,6,246.846738356507
8,12,0,1,1,3,263.21013700632875
8,13,0,1,0,0,245.19363368529497
8,14,0,1,0,4,246.75938458413043
8,25,0,1,1,4,263.83914110560863
8,26,0,1,1,7,274.3299686440275
8,28,1,0,0,3,249.46057562746563
8,29,1,0,1,6,266.0525254285435
8,31,0,0,1,6,248.17869184232356
8,32,0,1,1,3,275.19374219554675
8,35,0,1,0,5,247.5079495325379
8,36,1,1,0,7,270.4228764448446
8,37,1,0,0,5,244.29903130802677
8,41,1,0,0,5,246.20890361985087
8,43,0,0,1,0,241.6606848589605
8,44,0,0,1,0,239.648523195217
8,45,0,0,1,4,243.60183340439946
8,47,0,0,1,7,250.50358683685695
8,48,0,0,1,4,241.5886524092696
8,49,0,0,1,0,242.42420025172999
8,50,0,0,1,4,245.66774121972156
8,51,0,0,1,0,240.9294147779228
8,56,0,1,0,0,242.44123608414296
8,57,0,1,0,2,244.0443915168795
8,59,0,1,0,2,246.97744803319662
8,1,1,0,1,2,257.5194877779016
8,3,1,1,0,3,259.94044329725455
8,4,1,1,0,5,264.4970297565622
8,7,0,1,0,4,243.83906115305587
8,26,0,1,0,0,249.5061129257174
8,28,0,0,0,1,232.3127253739412
8,30,1,0,0,0,247.74061852733385
8,31,1,0,0,4,248.40736727095873
8,33,0,0,0,5,233.39938066564568
8,34,0,0,1,4,248.902108654447
8,35,1,0,1,7,273.33497058221593
8,36,1,0,0,2,244.50944047100194
8,37,1,1,0,4,262.12078529145924
8,41,0,1,1,5,261.8257267479471
8,45,0,0,0,5,231.72598782884683
8,53,0,0,0,0,228.35915352785102
8,54,0,0,0,6,231.99510051034733
8,55,1,1,0,7,264.9830200637036
8,56,0,0,1,4,240.19572335363236
8,58,1,0,0,6,245.72165289437336
8,0,0,0,0,4,229.60700576552227
8,1,1,0,0,0,245.2358258531725
8,2,1,0,0,6,247.99645261002357
8,5,1,0,0,3,244.95009863218598
8,7,1,0,0,5,245.95182162888537
8,8,0,0,1,1,247.89360597865542
8,12,0,1,0,2,246.22335943921863
8,17,1,1,0,1,260.0050272410679
8,18,1,1,0,2,263.04827706737854
8,19,1,1,0,7,271.9660362514761
8,21,0,0,0,3,230.00532394350154
8,22,0,0,1,6,250.1254382470711
8,23,0,0,1,5,247.32173735661814
8,24,0,0,1,5,247.59157954665807
8,25,1,0,1,7,273.592356462221
8,28,0,0,0,2,232.21323145354248
8,35,1,0,0,7,258.79157497364264
8,36,0,1,1,6,262.7368533659504
8,37,0,1,1,6,261.3471865235023
8,38,0,1,1,3,260.32536204601513
8,46,0,1,1,0,257.1004721122796
8,47,0,1,1,3,262.0279914941929
8,50,1,0,1,4,264.6801542055993
8,51,0,0,1,6,246.79218716548493
8,59,1,0,1,0,253.78600160922542
8,0,1,0,1,0,255.43635086631227
8,1,1,0,1,5,259.86953900404677
8,6,1,0,0,0,244.0657809478078
8,8,1,0,0,4,247.65569835329413
8,11,1,1,1,0,276.9690163889905
8,12,1,1,1,6,278.6079601155296
8,13,1,1,1,0,271.8155334536113
8,14,1,1,1,0,271.98611097258026
8,15,1,1,1,0,272.003854502405
8,16,1,1,1,0,273.90025806078313
8,17,1,1,1,4,279.8871751603635
8,18,0,1,1,1,262.0865481569574
8,23,0,0,1,7,247.46507961821166
8,36,1,0,0,4,246.80839212543285
8,39,0,1,0,0,244.60419667254874
8,40,0,1,0,0,240.0086653716446
8,41,0,1,0,3,244.42229054787475
8,43,1,0,0,6,246.41809975370563
8,44,1,1,0,0,255.88234429603213
8,49,0,1,0,3,242.51000774344564
8,52,0,1,1,2,258.1760983259452
8,53,0,0,1,1,242.21800183880856
8,55,1,0,0,2,244.31881546925752
8,56,1,0,0,2,244.6395121397039
8,59,1,1,0,6,261.7012052639099
8,0,0,1,0,0,242.6188904692648
8,6,1,1,0,7,260.81513508132315
8,13,0,1,0,4,245.07601980347764
8,15,0,1,0,1,247.3015597764666
8,18,1,1,0,0,258.98445987155617
8,19,1,1,0,6,261.4134191342866
8,21,1,1,0,7,267.5712367304353
8,51,0,0,0,1,230.6456605390674
8,56,0,0,1,2,241.95545248677286
8,57,0,1,1,6,260.39113512304044
8,59,1,0,1,2,259.49396983601594
8,0,1,0,1,6,257.7724288920709
8,1,1,0,1,7,263.3188099147582
8,2,0,1,0,2,244.22898387199655
8,3,0,1,0,5,245.41775689853898
8,4,0,1,0,0,246.24123879352408
8,7,1,1,0,6,263.0369123204406
8,12,0,0,0,5,228.15427366323888
8,34,1,0,0,4,247.27866087083262
8,37,1,0,0,4,243.69846914059326
8,38,1,0,0,0,242.808398344426
8,46,1,1,1,6,276.7861408207972
8,47,0,1,1,1,259.8737728288215
8,48,0,1,1,4,258.5861437415249
8,49,1,1,1,2,275.0526737989239
8,50,1,0,1,1,259.8472472704941
8,52,1,0,1,6,258.1224749629167
8,53,0,0,1,7,251.23555859629076
8,57,0,0,1,6,240.5267439988738
8,58,0,0,1,0,242.3163215997079
8,6,0,0,1,6,248.26441423745229
8,7,0,0,1,5,248.13644088039052
8,8,0,0,1,5,247.61809702273683
8,10,0,0,1,6,244.58520352195566
8,11,0,1,1,7,261.0438391893496
8,12,0,0,1,4,246.0401660969892
8,16,0,0,1,2,245.8835235873051
8,18,0,1,1,4,265.7135689443221
8,19,0,1,1,4,262.33273332345016
8,25,1,1,1,1,278.33686716349376
8,26,1,1,0,1,263.6460287714589
8,27,1,1,1,0,272.8766157098206
8,28,1,1,1,1,276.5853090847029
8,29,1,1,0,1,263.24233989406713
8,31,1,1,0,7,265.0126181019493
8,32,0,0,1,3,252.34814186240973
8,40,1,1,1,7,295.0044685568528
8,41,0,0,1,5,245.6369361162119
8,42,0,0,1,0,240.58505398054987
8,44,0,0,1,4,245.65136464372412
8,45,0,0,1,5,245.13799407198684
8,46,0,0,0,0,229.23749068107148
8,51,1,0,0,7,246.2469938640523
8,56,0,1,0,4,247.24514777938913
8,0,0,1,0,5,245.15761006726675
8,1,1,1,0,3,263.43549298734905
8,2,1,1,1,0,275.6655219175044
8,3,1,1,1,0,272.8977695027623
8,4,1,1,1,1,274.3105836454372
8,5,1,1,0,2,263.01012416652713
8,7,0,1,0,3,248.4561427865384
8,9,1,1,0,6,267.69227578970373
8,11,0,0,0,3,229.360394707358
8,13,1,1,0,5,263.1336722321067
8,18,0,1,0,2,247.36808386010367
8,20,1,0,1,4,264.4205527738424
8,21,1,0,1,2,262.3489593911865
8,22,1,1,1,0,275.9599672480597
8,23,1,1,1,3,279.28854883815825
8,32,1,0,0,7,248.8601716028112
8,40,0,1,1,3,263.7389587202366
8,43,0,0,0,4,229.10098201547677
8,47,1,0,0,5,245.99753427155034
8,0,1,1,0,2,259.6255614003834
8,3,1,1,0,1,261.37589554308386
8,4,1,1,1,2,279.14054869527735
8,5,1,0,1,6,263.68228761827476
8,6,0,0,1,2,248.17232215507047
8,7,0,0,1,4,248.0141498238861
8,8,1,0,1,6,265.50345069214416
8,9,1,0,1,3,259.67040284290715
8,10,1,1,0,1,262.4246635152484
8,11,1,1,0,7,262.3015742933954
8,18,0,1,0,1,246.17317204834526
8,21,0,1,0,1,249.40173400729515
8,22,0,1,0,5,250.6538331547974
8,33,0,1,0,7,265.47587850280235
8,47,1,1,0,6,262.7377345992042
8,49,1,0,0,3,245.43303321172974
8,50,1,1,0,7,261.6321744127497
8,53,0,0,0,7,239.12133445699814
8,54,0,1,0,5,246.02249663735128
8,1,0,1,1,4,259.93946242573605
8,2,1,1,1,4,277.02316523636455
8,3,0,1,1,7,262.44674290035994
8,15,0,1,1,5,263.70649230722034
8,16,0,1,1,1,261.9640604723945
8,19,0,1,1,5,263.0000963669981
8,21,1,0,0,7,247.71895624391536
8,22,1,1,1,5,281.9970415604963
8,23,1,1,0,7,278.9045380334673
8,27,1,1,0,1,262.07482759946066
8,28,1,1,1,5,279.56774198064727
8,32,1,1,0,3,264.3458471537366
8,34,1,1,0,6,264.72175624335324
8,36,1,0,0,3,245.35495755190476
8,38,1,1,0,3,261.4900918979034
8,44,1,1,1,7,287.3846481437608
8,45,0,1,0,3,243.71285116839587
8,55,0,1,1,3,265.46419291935916
8,58,0,1,0,7,252.13047803435128
8,0,1,0,0,2,243.4484247372587
8,5,0,1,1,6,262.6859668415121
8,6,0,0,1,5,246.07954263780363
8,11,1,0,0,2,243.5597204265771
8,12,1,1,0,2,261.68847833117115
8,18,1,0,0,5,246.94141001630524
8,22,1,1,1,4,279.4179991166858
8,23,0,1,1,4,264.97654652440207
8,24,1,1,1,1,278.4942655095984
8,25,1,1,0,0,261.15807243132787
8,26,1,1,0,4,263.4928631013441
8,31,0,1,0,2,248.30086528362287
8,37,0,1,1,1,260.81004130354063
8,38,0,1,1,6,260.1142332470181
8,39,0,0,1,1,245.53214559136111
8,41,0,0,0,3,231.18629632517465
8,46,0,0,1,4,245.32152944368445
8,47,0,0,1,1,243.45832975202643
8,51,0,1,0,3,246.79167359628988
8,1,0,0,0,1,228.35594916723844
8,8,1,1,0,0,260.9821978324183
8,9,1,1,0,0,260.8749849114326
8,11,1,1,0,0,261.9976759353055
8,20,0,0,0,1,230.5495058499402
8,32,1,1,0,0,261.7165780164824
8,38,0,0,1,4,244.1663830079314
8,43,0,0,0,2,231.3373228211075
8,47,1,1,0,0,254.29770855123323
8,49,0,1,0,4,244.80321322271743
8,52,0,1,1,3,261.9566566915359
8,55,0,0,0,5,231.7557623230051
8,0,0,1,0,4,246.1670570343062
8,4,0,1,0,2,246.80245612153374
8,13,1,0,0,1,247.77691099105405
8,20,0,0,1,1,246.54803515905883
8,25,0,0,0,7,245.1871985091488
8,27,1,0,1,0,260.1895206112604
8,28,1,0,1,5,265.8853394359816
8,34,0,0,1,3,248.8301471748341
8,35,0,0,0,5,234.13104719608373
8,40,1,1,0,3,258.7173903651406
8,41,1,1,0,5,258.6989764646047
8,42,1,1,0,6,265.98994235929445
8,44,0,0,1,7,253.28579152363068
8,49,0,0,0,5,234.65950869649532
8,53,0,1,1,3,256.80016771397726
8,56,1,0,0,0,241.84713995068023
8,59,1,0,0,2,245.25760613037852
8,2,1,0,0,7,247.12651031875563
8,3,0,0,0,6,229.18764835361398
8,8,1,0,0,5,248.05802194147702
8,9,1,0,1,7,261.1116693743168
8,13,0,0,1,0,247.924767849548
8,17,0,0,0,3,230.79209102660843
8,26,0,1,0,1,249.3079267002063
8,27,0,1,0,4,248.52592377490245
8,28,1,1,0,7,262.3774491226792
8,54,1,0,0,4,245.5392703038019
8,3,1,0,1,3,263.77644354670826
8,6,1,1,0,6,263.463822900758
8,7,1,0,0,1,245.36054628812656
8,21,0,0,0,4,230.48177644052726
8,29,1,1,0,3,266.3030233346491
8,35,1,1,0,0,258.6433985260318
8,36,1,1,0,6,263.8694067142513
8,37,1,0,0,0,242.04448813379167
8,40,1,0,0,4,244.25147804730548
8,54,1,0,0,2,245.1138432037303
8,55,1,1,0,2,260.50306862473633
8,56,1,0,0,5,246.26143990454963
8,0,1,0,1,7,257.58299488841374
8,3,0,0,1,0,246.0765814428441
8,4,0,0,1,4,247.27619406479639
8,5,1,0,1,5,261.51423224093855
8,6,1,0,1,0,259.8498111976121
8,7,1,0,1,1,263.81556710117616
8,8,1,0,1,0,255.2289330881066
8,9,1,0,1,0,258.8089612661985
8,10,1,0,1,2,263.4169185992552
8,11,1,0,1,3,262.74478933267517
8,17,0,1,0,3,247.61796616173635
8,18,0,0,1,0,246.67112038532687
8,19,0,0,1,5,248.22519721995872
8,25,0,1,0,5,250.88954686051653
8,33,0,0,1,0,246.88725124010242
8,36,0,0,0,2,233.21025907737163
8,39,1,0,0,1,243.46500664825865
8,43,0,1,1,0,258.18022271648397
8,44,0,1,1,1,257.02758975219945
8,49,0,1,0,6,251.97724598450557
8,56,0,0,1,0,240.49654020693245
8,58,1,0,1,7,260.9118189465195
8,59,1,0,1,4,258.80900036000713
8,1,0,0,1,5,245.7676738857616
8,2,0,0,1,1,246.9046471615168
8,17,0,0,1,3,249.93845287018706
8,20,1,0,0,1,250.57381988939113
8,21,1,0,0,0,246.9367152488738
8,24,0,0,0,6,232.07090851234406
8,25,0,1,0,4,248.29368723859463
8,26,1,1,0,2,265.1910026883277
8,27,1,1,0,6,269.62408881057564
8,37,1,1,0,6,261.7622888992476
8,39,0,1,1,5,257.9223069279131
8,44,1,1,1,0,271.5606091062241
8,45,1,1,1,6,276.90651887031026
8,46,0,0,1,7,248.79453522699436
8,51,1,0,0,2,247.20808196409013
8,52,1,1,0,5,259.2196393820594
8,53,0,1,0,5,246.2796248158429
8,54,0,1,1,5,259.65899543170457
8,55,1,1,0,6,263.99080347041024
8,57,1,1,0,5,259.2352904935175
8,16,0,0,1,6,246.49907339280853
8,17,1,1,1,0,273.9468921223557
8,19,0,1,1,7,272.24442596576773
8,20,1,1,0,2,265.73040710479273
8,28,0,0,0,7,242.3884413793103
8,33,0,1,0,3,249.6838655579228
8,36,0,1,0,4,243.53530404895912
8,41,0,1,0,6,243.7022174022484
8,45,0,0,0,2,230.98336198511996
8,54,0,1,0,3,246.49291606139082
8,1,0,0,0,3,228.06257169868786
8,6,0,1,0,7,247.00219659206255
8,11,0,0,1,1,246.61147124446876
8,15,1,1,0,5,262.8000375258858
8,29,1,0,0,3,247.52700981503583
8,34,1,1,0,2,264.18445865057583
8,35,1,0,0,5,247.97795707720013
8,43,1,1,1,3,271.28100255180976
8,51,0,0,1,1,244.7984066225504
8,53,0,1,0,3,247.4442563714336
8,58,1,1,0,4,259.9815786263752
8,8,0,1,1,0,254.85877247507713
8,9,0,1,1,7,264.93642128011146
8,23,0,0,0,2,233.12838424287156
8,28,1,1,0,1,262.01134150837794
8,39,1,1,1,0,275.78269981379486
8,42,1,0,0,5,247.01251624664417
8,46,1,1,0,4,261.3462051157283
8,59,0,0,0,7,235.44708451168316
8,1,1,1,1,6,280.652770587002
8,2,0,0,1,7,248.28138818767178
8,9,1,1,0,3,261.2110323892992
8,14,0,1,0,5,246.43143782976182
8,23,0,1,0,6,252.06021966435307
8,24,0,1,0,2,250.31421390368655
8,27,0,1,0,2,248.86128009953526
8,28,0,0,0,4,232.66927769651775
8,33,0,1,0,6,249.41407654560086
8,35,1,1,0,5,261.78428718744516
8,40,0,1,0,2,247.5944621309747
8,46,0,0,1,0,243.6696959062385
8,47,0,0,1,0,240.3373268391233
8,48,0,0,1,2,242.69480624086424
8,49,0,0,1,4,241.35069329690435
8,53,1,0,0,5,244.9789964231903
8,54,1,0,0,1,240.2392862999161
8,57,0,1,1,2,257.6955558812409
8,5,0,0,1,1,246.27153452426154
8,11,1,1,0,5,261.63277367316255
8,16,1,0,1,1,260.4796847910836
8,18,1,1,0,5,263.4170453077279
8,20,1,0,0,0,245.82228427092036
8,21,1,0,0,3,255.91282480480183
8,23,1,0,0,3,247.54839203325375
8,24,1,0,1,2,264.75619073271844
8,26,1,0,1,1,261.9180839374374
8,27,1,0,0,7,259.93024720649356
8,36,1,1,0,5,261.70469865565906
8,42,1,0,0,1,243.97536301196004
8,43,1,0,0,2,245.71843524180554
8,45,1,1,0,3,260.2065171522597
8,46,1,0,0,3,245.27761023188063
8,47,1,1,1,4,273.73780776842807
8,49,1,1,1,0,268.1784235804071
8,51,0,1,1,2,256.6822235247822
8,56,0,1,0,7,249.41939640973015
8,1,1,0,1,0,258.9741223221981
8,2,1,0,1,2,261.15688249383913
8,3,1,1,1,5,279.7495971249382
8,11,0,1,1,0,260.6165782547338
8,12,0,1,1,7,267.96352039001323
8,21,1,0,0,1,248.287468103189
8,22,1,0,0,0,246.40214277546812
8,23,1,0,0,0,246.7248673143781
8,26,1,0,0,1,248.67727343868114
8,27,1,0,0,6,249.54566036536832
8,44,0,1,0,1,242.1708935158775
8,45,0,1,0,0,243.04613797498018
8,1,0,0,1,7,246.91732023945704
8,5,0,1,0,2,246.48265662895324
8,13,0,0,1,3,248.04080301007227
8,19,0,0,1,4,246.41244273037535
8,20,0,0,1,5,247.77164892010313
8,30,1,1,1,1,279.53540617822875
8,32,1,1,0,6,264.7571106754844
8,33,1,0,0,7,246.4688027915514
8,36,0,1,1,4,263.6576835010463
8,37,1,1,1,0,269.5674078262368
8,38,1,1,1,6,272.85198614530213
8,39,1,0,1,7,263.96110360223315
8,40,0,0,0,3,230.9265744451945
8,52,1,0,0,2,246.75166923207505
8,3,0,0,1,7,246.06026094514255
8,15,0,1,1,4,263.5450710831612
8,25,1,1,0,7,274.63761231337435
8,26,1,0,0,6,251.95761191595795
8,33,1,1,0,2,264.9919792774297
8,36,1,0,1,4,260.79413286154147
8,37,1,0,1,7,258.0001592968912
8,40,0,1,0,5,247.06985035948722
8,41,1,1,0,6,262.1790808059026
8,45,0,1,0,2,243.67103113292671
8,49,1,0,1,6,261.8564345007784
8,50,0,1,1,3,261.5767542340745
8,8,0,1,0,6,244.3588367150696
8,11,0,0,1,2,247.1695299118295
8,14,1,0,0,2,245.7768295811119
8,16,1,1,0,4,259.98874797841273
8,18,0,0,1,5,248.66001882435083
8,21,0,0,1,6,248.9436264483492
8,22,1,1,1,2,279.44950656546655
8,23,1,1,1,2,278.6191984151441
8,24,1,0,1,4,266.5724046214437
8,25,1,0,1,5,264.1086561950301
8,34,0,0,1,7,263.0800716126938
8,39,1,0,1,0,257.0432518096512
8,40,1,0,1,1,260.5360662489665
8,49,0,0,1,3,246.5682397245387
8,52,0,0,1,3,247.83668049606283
8,55,0,0,1,0,241.45476634921127
8,58,0,0,1,2,244.16715747318355
8,0,0,1,1,7,263.200531547471
8,1,1,1,0,2,260.51899356320126
8,4,1,1,0,0,258.6558815570745
8,6,0,1,0,2,246.58767198355807
8,12,0,1,0,3,245.86843921777768
8,15,1,0,0,5,246.53495766245175
8,19,1,1,1,2,279.8808632380221
8,23,1,1,1,6,282.48416896921935
8,24,1,0,1,5,264.39424899419123
8,25,1,0,0,2,248.50101754005124
8,30,1,0,1,7,273.03721567097307
8,35,1,0,0,4,248.2886621154443
8,49,1,0,0,5,240.62163821405485
8,50,0,0,1,2,245.4269335424714
8,1,0,1,1,6,262.4064916632122
8,4,0,0,1,5,248.82452601264015
8,5,1,0,1,2,262.02274096243724
8,6,1,1,1,2,273.17944946982954
8,7,1,0,1,2,263.8844737093083
8,8,1,0,1,5,264.6037482829224
8,13,1,1,0,4,262.39628219073796
8,24,0,0,0,2,232.10203209212457
8,30,0,0,1,7,255.51022956001583
8,31,1,1,0,6,273.13064509439033
8,32,1,1,0,7,275.19560954097324
8,37,1,0,1,6,257.30692035510344
8,38,0,0,1,6,247.225599156891
8,39,0,1,1,2,259.91789479126624
8,54,1,1,0,2,259.8198484234217
8,6,1,0,0,6,246.36386598696382
8,16,0,1,0,4,247.03487982369955
8,18,1,1,0,6,264.7229390909712
8,19,0,1,0,5,247.82751066701138
8,21,0,1,0,4,248.84043720737887
8,35,0,1,1,5,265.25205351576733
8,43,1,0,1,2,264.32894776483255
8,44,1,0,1,5,261.8165328286618
8,45,1,0,0,5,246.5886986643687
8,46,1,0,0,7,251.24525515437432
8,53,1,1,0,0,255.82820908449236
8,55,1,0,0,3,243.897300542121
8,58,1,1,1,5,274.19689454919364
8,7,0,0,1,0,245.5544955533335
8,8,0,0,1,7,248.43715594671326
8,11,0,1,0,3,252.70268358401933
8,17,1,0,1,0,255.44991708795854
8,18,1,0,1,4,262.61945202627163
8,19,0,0,1,0,245.9012434396571
8,20,0,0,1,3,247.91131692098998
8,22,1,1,0,7,268.61606940251073
8,26,1,0,0,2,250.24214688748364
8,34,0,1,1,3,260.9125356044506
8,43,1,1,0,3,261.7448511680331
8,44,1,0,0,0,242.4301672571134
8,47,1,0,0,1,242.45308137184628
8,50,0,0,1,3,244.8641296398517
8,51,0,1,1,6,264.75747740872293
8,52,0,0,1,6,246.746889322916
8,56,0,0,0,1,229.77940246438249
8,0,0,0,1,2,246.48679124312162
8,9,0,0,1,7,251.7251744044779
8,15,0,1,1,0,260.61715461204676
8,16,0,1,1,4,264.7452227305998
8,17,1,1,1,6,276.9082562093076
8,19,1,0,1,6,262.8833481718383
8,20,0,1,1,7,271.03299782150106
8,21,1,0,0,4,248.20465907680608
8,27,0,1,1,2,263.6038025271526
8,28,0,0,1,3,249.59060578467393
8,33,0,0,1,5,247.24211069744987
8,34,1,0,1,3,262.1306365881199
8,38,1,0,0,1,245.89739804585457
8,41,0,0,1,2,244.29782406498194
8,43,0,1,1,5,260.49142421443577
8,55,0,1,1,7,265.0372508506695
8,56,1,1,0,4,262.6892653755709
8,57,0,1,0,0,242.9365495634705
8,59,1,1,0,7,265.40495779856235
8,11,1,1,0,4,262.29096911851803
8,12,0,1,0,5,246.8169821567114
8,14,1,1,0,7,271.09542841236197
8,17,0,1,0,5,247.27649440190447
8,26,1,1,1,4,276.89394218843546
8,27,0,1,1,7,275.0287480593912
8,30,0,1,0,4,247.9169600738585
8,41,1,0,0,4,246.51789855402578
8,51,1,0,0,3,246.36530877661764
8,52,1,0,1,0,257.9880804847238
8,53,1,0,1,5,260.52800575875966
8,3,1,0,0,1,244.0776351788033
8,7,1,0,0,3,245.58506927967682
8,19,1,0,0,1,248.0786360074085
8,30,0,0,1,0,243.7679843233761
8,32,0,0,1,4,247.0188847516789
8,33,1,0,1,6,269.92391773185125
8,35,0,1,1,4,266.76489305092457
8,37,0,0,1,6,247.83843336137625
8,38,0,1,1,1,260.4107370169138
8,43,1,1,1,7,272.0962066338119
8,48,1,0,0,2,242.06817709784394
8,3,1,0,1,2,262.21167113161414
8,4,1,1,1,4,277.7226801151162
8,8,0,0,0,1,230.86799742834262
8,16,1,1,0,2,260.4332773147458
8,18,1,1,0,3,262.7915199855383
8,22,1,0,0,6,248.6136181303245
8,25,1,1,0,4,266.1079910535502
8,26,1,1,0,5,265.4771594388375
8,50,1,1,0,1,256.9379090347777
8,51,1,1,0,1,257.9912525401254
8,52,1,1,1,2,273.9177239159097
8,53,1,0,1,6,260.5379933154641
8,55,1,0,0,7,250.70579329321538
8,58,1,1,0,5,258.82830338456955
8,0,0,1,1,2,261.4397234736604
8,7,0,1,0,7,244.00974822111576
8,8,1,0,0,7,249.03647251822457
8,10,0,0,0,2,229.90746116796586
8,12,0,0,1,3,246.7179863856811
8,15,0,0,0,2,230.19427469133484
8,33,1,1,0,6,265.68868970149913
8,45,0,0,1,1,243.11129933398334
8,46,0,0,1,6,244.98861296258238
8,47,1,0,1,1,256.16847601836184
8,48,1,0,1,2,258.1733009620445
8,49,1,0,1,5,260.5919865065735
8,54,1,0,0,7,244.6922611181957
8,55,1,0,0,0,242.1371874158441
8,57,1,0,0,4,244.9996292071666
8,14,1,1,0,2,264.42016841701036
8,15,1,1,0,4,262.2262601808881
8,16,1,1,0,6,260.2955673617832
8,24,1,1,0,7,275.18317447744926
8,28,1,1,1,0,270.8921518405954
8,29,1,1,1,7,276.9107695098376
8,31,0,0,1,2,248.45202770718956
8,32,0,1,1,4,263.71450190337606
8,36,1,0,0,1,244.1828244302789
8,37,1,0,1,4,257.1086926546311
