battery,t_bucket,arr,bp,fever,action,q
9,42,0,1,1,7,242.99475939492237
9,43,0,0,1,4,228.83899918036857
9,44,0,0,1,0,229.11794420861634
9,45,0,0,1,6,229.3459955501123
9,46,1,1,1,7,279.3849600461668
9,47,1,1,0,2,244.6523466196196
9,48,1,1,0,0,241.61267855109813
9,50,1,1,0,2,247.63811922127147
9,51,1,1,0,0,240.9459450533916
9,52,1,1,0,6,242.62081775774368
9,57,0,1,0,0,231.29533813380294
9,3,1,1,0,2,249.5564662492719
9,5,1,0,0,6,234.192035049303
9,11,1,0,0,2,238.1823422780257
9,17,0,1,1,5,248.84768674680532
9,19,1,1,1,1,262.27393327241856
9,24,0,1,0,0,229.7670367512017
9,26,1,1,0,3,257.87162588178927
9,28,1,0,1,2,244.13828300226425
9,29,1,1,1,3,257.52657511133253
9,34,0,0,1,5,230.68676342955573
9,40,0,1,0,1,234.10457730468852
9,41,0,1,0,0,231.29252722719957
9,45,1,1,0,5,246.60352272009592
9,46,0,1,1,7,246.13904645751143
9,47,1,0,0,7,244.4654851026899
9,48,0,0,1,7,249.64845445639432
9,51,1,1,1,3,261.2858578202854
9,53,1,0,0,4,229.11433576545056
9,5,1,1,0,2,248.88165111013356
9,7,1,0,0,2,233.2732702517205
9,8,1,1,0,0,245.10630624670875
9,9,1,1,0,0,243.25778816066546
9,10,1,1,0,3,258.10602316799464
9,19,1,0,0,5,233.45425410442542
9,20,1,0,1,7,265.18796600702603
9,22,0,1,1,3,250.0363098844732
9,26,1,1,0,2,245.84811339933356
9,29,1,0,1,0,241.16340448267326
9,30,1,0,1,5,242.4577773583535
9,35,0,1,1,1,242.60137526341137
9,38,0,0,1,3,228.69611636021716
9,41,0,1,1,2,242.8061367842622
9,43,1,0,0,7,235.39295864735345
9,46,0,1,1,1,243.76287025695552
9,50,0,1,0,4,229.42051876506488
9,52,0,0,0,5,213.12986469537321
9,53,0,0,1,2,232.3686607462342
9,54,0,1,1,1,247.71488680479692
9,56,0,0,1,3,232.38591393337947
9,0,1,1,0,3,254.4427180716219
9,1,1,1,0,2,248.10455642280698
9,10,0,1,1,3,249.69105174073678
9,13,1,1,0,4,250.75222828007287
9,15,0,1,0,7,243.6404870665032
9,16,0,1,0,2,235.58044660200073
9,21,0,1,0,2,230.35398765240646
9,31,0,1,0,7,242.1363768383213
9,37,0,1,1,3,253.1330932981444
9,48,1,0,0,5,227.02887009556846
9,50,0,0,1,2,228.758290266447
9,51,0,1,1,7,260.24988074880054
9,52,0,1,0,0,229.1583633906294
9,2,0,0,1,1,231.07394930844296
9,14,1,1,1,2,259.2715568145036
9,24,0,0,0,2,216.70686579886416
9,26,0,1,0,2,228.5202110327423
9,29,1,0,1,3,244.23966599056953
9,30,1,0,1,0,239.15794301296424
9,32,1,0,1,3,248.942623744164
9,34,0,1,0,5,230.39773942128198
9,38,1,1,1,7,273.68223746522375
9,39,1,0,0,2,231.778751189815
9,42,1,1,0,5,245.99732370529765
9,43,1,1,0,1,245.69840545387416
9,47,1,1,0,4,243.41713035420943
9,49,0,0,1,7,246.86564930594963
9,50,1,1,1,7,277.64670760927777
9,51,0,1,0,1,228.17717614850963
9,53,1,1,0,4,243.46004061079088
9,55,1,0,0,4,230.1871483251155
9,57,0,1,1,5,247.4622318201517
9,3,0,0,1,3,235.57664801947894
9,20,0,1,1,0,245.28894454685783
9,21,0,1,1,5,248.5033805013581
9,27,0,0,0,1,213.07718105486492
9,28,0,0,1,5,233.92951896558185
9,29,1,0,0,0,230.6927223323067
9,32,1,0,0,6,230.08380691528828
9,33,1,0,0,5,234.16256801745683
9,46,0,0,0,6,216.63010286792354
9,48,1,1,0,2,246.05399966789332
9,54,0,1,0,4,230.26502731059628
9,57,0,0,0,0,217.17984205709902
9,58,0,0,0,0,215.97505673710683
9,2,1,1,0,5,249.11610245425257
9,3,1,1,0,5,247.75534400369537
9,6,0,0,0,7,232.90523488456358
9,7,0,1,1,1,248.50443369613862
9,8,0,1,0,7,246.52698207720877
9,14,0,0,0,0,219.67741325718274
9,19,1,0,1,2,251.26884618779732
9,20,1,0,1,2,249.53785552704494
9,21,1,1,1,0,259.41525820084513
9,23,1,1,0,4,244.8489124160585
9,35,1,1,1,6,262.61882386612433
9,36,0,0,1,7,240.68124712780192
9,37,0,1,1,7,242.9032330064128
9,48,1,0,1,1,245.75520263862535
9,55,0,1,1,5,247.460143489087
9,59,1,1,1,2,259.9056640028236
9,0,1,0,1,7,246.87927380424165
9,3,0,0,1,1,234.25560743699634
9,6,1,1,0,3,248.58331463863556
9,7,1,0,1,2,249.75518523279177
9,8,1,1,1,4,260.9639729778724
9,9,1,1,1,7,279.02375135956515
9,10,0,1,1,7,260.8647440428721
9,16,0,0,1,4,232.6055818069674
9,18,0,0,1,7,250.0151291774693
9,20,0,1,0,5,234.76297733431053
9,24,1,1,0,6,247.761322231245
9,31,1,1,0,3,247.53368157125982
9,32,1,1,0,3,247.57357298307895
9,42,1,1,0,1,245.47362976394794
9,48,0,1,1,2,248.80384719640628
9,52,1,0,0,0,226.780515241
9,54,0,0,1,2,233.90033406071333
9,56,0,0,1,1,226.91927369630324
9,57,0,0,0,1,220.2495735884159
9,2,0,1,0,6,247.3843527697757
9,4,1,0,1,5,249.0517890463705
9,6,0,0,1,2,232.83470564112878
9,9,0,1,0,2,234.95553868889007
9,26,1,1,1,5,261.47880266122854
9,27,0,1,0,2,235.55617977932766
9,30,0,1,0,4,230.34160883598554
9,35,0,0,0,6,228.2586069832637
9,41,1,0,0,4,231.9905898216175
9,45,1,1,0,1,243.41786064102305
9,46,1,1,1,1,259.6486300513749
9,50,0,1,1,1,243.25429927318754
9,56,1,0,1,3,263.25628374118276
9,58,1,0,1,4,249.74534843684066
9,7,1,1,0,2,247.86146316610055
9,12,0,1,1,7,264.23573245945374
9,24,1,0,0,2,232.25909666460421
9,25,1,1,0,5,253.23241101527898
9,26,1,1,0,6,246.75762850186072
9,30,1,0,0,5,233.13701902474358
9,31,1,0,1,0,241.6936331493054
9,32,1,0,1,5,256.27903068804955
9,35,1,1,0,4,248.93044622571026
9,39,0,1,0,0,229.14431727258088
9,42,0,1,1,5,242.3902964633624
9,51,0,0,1,3,235.87424121346194
9,52,0,1,1,4,240.1597150031629
9,59,1,1,0,5,246.60054146028108
9,0,1,1,0,1,247.8394953373581
9,2,0,1,1,1,249.1191675487044
9,4,0,1,0,5,236.32099855414617
9,5,1,1,1,7,278.1734431318847
9,6,1,1,1,4,261.36269087544406
9,7,1,1,1,2,265.89381138150685
9,9,0,1,1,4,248.24893078176046
9,10,0,1,1,1,247.334824754617
9,14,0,1,1,4,246.8637291516381
9,15,0,1,1,3,260.7725663860424
9,18,0,0,1,2,231.8504391928385
9,20,0,0,1,3,232.8463552647815
9,28,0,1,0,0,228.55683834950207
9,38,0,0,1,7,242.1192424969408
9,49,0,0,0,6,217.93063214589841
9,51,0,0,1,1,228.58181541964552
9,56,0,1,1,5,247.29143017367016
9,59,1,1,1,6,258.8958816358524
9,0,0,0,1,4,234.44988255713923
9,1,0,0,1,5,237.8976456951808
9,2,1,0,1,7,258.833594430255
9,9,0,1,0,7,250.65552318382865
9,11,0,0,0,4,219.49998163814757
9,25,1,0,0,6,235.5180768146685
9,29,1,0,1,4,245.04730256185834
9,41,1,1,0,7,248.80220286416147
9,50,1,1,0,4,244.39694317023205
9,56,1,0,1,5,246.64540984457636
9,11,1,1,0,7,250.10768407171446
9,13,1,0,1,4,245.32374705024023
9,14,0,0,1,0,229.2561485386925
9,15,0,0,1,2,230.65522658714067
9,16,0,1,1,5,250.79302199995186
9,19,1,0,0,0,231.39713395140444
9,20,1,0,0,1,230.46284030679698
9,21,1,0,1,6,246.0972240828439
9,24,0,1,1,6,246.15069283313352
9,26,1,0,1,3,244.93365664428683
9,28,1,1,0,2,250.2119051070027
9,29,1,1,0,3,247.64079464422716
9,38,1,1,0,5,247.0244055854099
9,41,1,1,0,6,261.522030228444
9,46,0,0,0,5,215.08829720325684
9,48,0,0,0,1,219.10300797471768
9,52,1,0,1,5,244.05430880609998
9,57,1,1,0,3,251.83544041911483
9,58,1,0,0,2,232.2308110362632
9,59,1,1,0,2,245.75995433495774
9,0,1,0,0,3,232.37833215064776
9,7,1,0,0,5,234.91706472418971
9,13,0,0,0,6,223.80136277379052
9,24,1,0,0,3,235.48810303541637
9,25,1,0,0,3,234.61387136750548
9,27,1,1,0,0,245.66188878319565
9,28,1,1,0,4,246.83582504639864
9,32,0,1,0,4,230.43282292575302
9,36,1,0,0,5,230.44983513110142
9,43,0,0,1,3,240.44497862253803
9,53,0,0,0,2,221.6166071967402
9,56,0,0,0,4,216.9877369015963
9,57,1,0,0,0,230.84622433462343
9,4,0,0,1,1,233.10662833068417
9,5,0,0,1,7,247.49245781247006
9,6,0,1,0,3,237.7283424778935
9,7,0,0,1,3,235.09923780567775
9,13,1,0,0,3,236.75419610074195
9,15,1,1,1,6,264.69768401660434
9,17,1,1,0,4,247.8129164864608
9,36,0,0,1,1,229.35904123792545
9,39,1,0,1,5,242.0431267492462
9,48,1,0,1,4,243.57854297756137
9,49,1,0,1,2,241.76973207147012
9,50,1,0,1,1,243.38215775797204
9,51,1,0,0,6,229.47808729370672
9,59,1,0,0,2,234.21828400520778
9,1,1,1,0,7,246.53018457969068
9,2,1,0,0,3,231.04265561949558
9,3,1,1,1,3,268.53663407701185
9,5,0,1,0,2,237.05502295756403
9,8,1,1,0,1,248.83774898786032
9,9,1,1,0,3,248.41309398853303
9,19,1,1,0,1,245.32718585728122
9,20,1,1,0,2,246.71990545330738
9,22,1,0,0,4,230.28414135635128
9,27,1,0,1,3,248.49901227828215
9,36,1,0,0,7,229.66863273862623
9,37,0,1,0,5,231.17753287743682
9,40,0,1,0,3,236.10499018575538
9,44,1,1,0,3,250.68164525289765
9,45,1,1,0,2,248.6715272707532
9,46,1,0,0,6,231.49597580224926
9,56,1,0,0,3,241.9430368577554
9,57,1,0,1,7,262.0902891428744
9,5,0,1,1,6,252.66718411667767
9,6,0,1,1,4,252.00073769282886
9,7,0,1,1,2,249.0366603143855
9,10,1,1,0,4,248.9881650619931
9,11,0,1,0,7,248.02701133082286
9,17,1,0,0,1,231.25033936473238
9,19,0,0,1,6,238.02011053173027
9,43,1,1,0,3,249.59014801718158
9,44,1,1,0,6,247.4752514630803
9,49,0,1,0,0,228.17562325296166
9,4,0,1,0,6,235.5216684896139
9,7,1,0,0,4,234.14308428677066
9,15,1,0,0,1,231.68576288023627
9,16,1,0,0,6,246.56976757286608
9,21,1,0,0,3,232.03946941199513
9,27,1,1,0,3,248.0137540317686
9,29,1,0,0,3,235.78690809124353
9,30,1,0,0,2,231.32358233857548
9,31,1,1,0,0,241.39193125194623
9,32,1,1,0,1,243.97712440365467
9,33,1,1,0,6,245.6400496202569
9,35,1,0,0,4,232.8441318848171
9,42,0,1,0,0,230.13736309822994
9,47,0,0,1,6,232.33002095631514
9,48,0,0,1,4,231.6208605499433
9,49,0,0,1,4,230.40394296796887
9,50,0,0,1,3,243.12658562874384
9,57,0,1,0,6,232.64418484518308
9,59,0,0,0,1,217.70425415750418
9,11,0,0,1,1,233.67986379420046
9,15,0,0,0,2,224.30060160698523
9,22,1,0,0,1,229.06847413828072
9,26,1,0,0,0,231.44556546179965
9,27,1,0,0,6,236.53993108683613
9,34,1,1,1,7,258.1733399812557
9,35,1,0,1,4,247.82912091222144
9,40,0,1,0,7,234.9089334766754
9,41,1,1,0,1,243.62509444413044
9,43,0,1,0,1,234.02333653769878
9,47,1,0,1,7,264.50343834586675
9,51,0,0,1,0,228.59190699767709
9,52,0,0,1,7,242.0188802324615
9,59,0,0,1,2,231.68743051044427
9,4,0,0,0,0,217.23396461474445
9,10,1,1,0,0,247.68070117233935
9,12,1,0,0,4,234.04458460801223
9,14,1,0,0,4,229.4961454172849
9,18,0,0,1,3,235.82801482206875
9,20,0,1,1,1,246.241465988421
9,30,0,0,0,7,236.06572901783312
9,36,0,1,1,2,244.30074074300046
9,38,0,0,1,1,226.9543501392394
9,43,1,1,1,2,264.60152772049105
9,45,1,0,1,7,268.0695864216084
9,46,1,0,1,4,247.0365055083743
9,57,0,1,0,4,233.50666732905916
9,0,0,1,1,3,247.06675613522367
9,1,0,1,1,5,248.207670305043
9,15,1,0,0,3,232.86810953363806
9,16,1,1,0,6,246.32734459143933
9,18,0,1,0,6,236.54002443694745
9,19,1,0,0,4,231.52140732804963
9,21,0,0,1,4,231.54306220443388
9,22,1,0,1,3,244.77687977656262
9,23,1,1,1,6,258.23740730590725
9,24,0,1,1,5,245.27879027858984
9,25,1,1,0,6,244.3488081700628
9,26,1,0,0,6,234.0207995479248
9,27,1,1,0,6,250.32184698951895
9,39,1,1,1,7,281.3370824388255
9,42,1,0,1,4,242.85822694442496
9,43,0,0,1,2,228.84427713977584
9,44,0,1,1,4,245.36718230690622
9,45,1,1,1,7,278.099964178132
9,46,1,1,1,5,260.79767350764416
9,1,0,1,0,0,229.96949415589543
9,2,0,1,0,7,235.58613126931215
9,15,0,1,0,1,234.00677838838268
9,25,0,0,1,3,240.99596415774982
9,27,0,1,0,7,248.0383913348507
9,28,1,0,0,3,235.02453562984806
9,29,1,1,1,0,255.44343096208434
9,30,1,1,1,6,257.24740923815443
9,31,1,1,1,6,277.05444847651034
9,32,0,0,1,6,229.73517801924035
9,33,0,1,1,0,241.09441385837468
9,34,0,1,1,2,243.8438886893984
9,39,1,0,0,6,240.72843053741482
9,48,0,1,1,0,242.1329180307569
9,49,0,1,1,2,243.2528382051551
9,50,0,1,1,5,243.54214627783801
9,51,1,1,0,2,247.36979553300526
9,52,1,0,0,6,228.28528415614642
9,56,1,0,1,2,246.3872187731456
9,57,1,0,1,1,245.55862915639398
9,58,1,0,1,1,247.45247209312993
9,59,1,0,0,0,230.89893832304506
9,2,1,1,0,4,246.88143798052818
9,16,0,0,1,3,235.4591116576742
9,20,1,0,1,5,246.12055750750758
9,23,0,1,1,0,243.70728985774934
9,24,0,1,1,4,245.73951296475477
9,25,0,1,1,7,257.8719870435973
9,33,1,1,1,2,259.99709132508093
9,35,1,0,1,0,242.0094228357313
9,36,1,0,1,3,242.7236441878978
9,37,1,0,1,4,243.0354007840553
9,40,0,0,0,7,228.82477641593667
9,59,0,0,1,6,230.88541696251966
9,2,0,0,1,7,243.43277450626874
9,3,0,0,1,7,246.83446717511617
9,5,0,0,0,0,217.12307078633953
9,8,1,0,1,4,246.59193065314787
9,15,0,0,1,5,232.52503174080948
9,29,0,1,0,0,228.53192982218116
9,33,0,1,0,6,235.23373081063838
9,41,1,0,1,5,246.76043689624808
9,54,0,0,1,0,227.7556631751465
9,55,0,0,1,3,240.89204835890664
9,59,1,1,0,1,246.33641782857427
9,6,0,0,1,4,236.51388010461056
9,7,0,0,1,0,234.3115501801889
9,8,0,0,1,2,235.87194313863185
9,9,0,0,1,3,244.97980755082784
9,10,0,1,1,4,246.35938498408325
9,11,0,1,1,2,248.71697646738846
9,12,0,1,1,2,251.28189259304247
9,23,1,0,0,2,230.94908468335296
9,32,0,1,1,1,242.47330328056955
9,41,0,0,1,4,228.26045998532007
9,43,0,1,1,1,243.27240984849777
9,51,1,0,0,5,229.63775104061637
9,59,1,1,0,0,246.0867015829148
9,1,1,0,0,7,243.6027309036606
9,20,1,0,0,0,227.52392688648877
9,21,1,0,0,6,229.86626196892766
9,30,1,1,0,0,240.7122413986704
9,31,1,1,0,5,244.352580670498
9,34,1,1,0,5,250.26109126145627
9,45,1,0,0,5,235.66625936565833
9,48,1,1,0,5,242.315395052663
9,49,0,1,0,2,230.43482345713016
9,59,1,0,0,3,234.97549805332656
9,2,0,0,0,7,225.02713425792948
9,6,1,0,0,3,232.9501464470487
9,15,1,1,0,3,250.09510536948576
9,18,0,0,1,1,233.50715502088775
9,20,0,0,1,5,236.72976123814738
9,24,1,0,1,7,244.23695863298673
9,25,1,1,0,3,244.41804077768873
9,28,1,1,1,3,261.72792221562395
9,30,0,1,0,3,241.7950879889609
9,43,1,0,1,3,250.44966196573057
9,45,1,0,0,2,234.71073387329199
9,54,0,1,1,0,241.9006066818126
9,3,0,1,0,7,246.67827835012932
9,7,1,1,0,4,246.72862061522622
9,9,1,1,0,2,249.4683656363074
9,19,0,0,0,3,223.93163657802722
9,25,0,0,1,2,229.90194487298365
9,26,0,0,1,1,231.66040665353705
9,30,0,0,1,5,230.5690784634814
9,32,0,1,0,6,232.47363150868273
9,35,1,1,0,6,259.4857424543467
9,40,0,1,1,0,243.06804440127286
9,43,0,0,1,5,228.64263208288196
9,44,1,0,1,5,246.064457164848
9,55,0,0,1,0,227.13007249197835
9,58,0,0,1,3,233.03433865080513
9,59,0,1,1,5,245.5584513255936
9,1,0,0,1,4,230.6578709402051
9,18,0,0,0,7,238.65292823536646
9,24,1,1,0,0,243.4568936275783
9,30,0,0,0,2,217.75836008311433
9,47,0,0,1,1,232.30994700802756
9,53,0,1,1,5,243.5038982298408
9,54,1,1,0,0,245.95115959006029
9,55,1,1,0,4,248.84839013689344
9,1,1,0,1,7,249.4704822660658
9,11,0,1,1,6,247.49724998718847
9,12,1,1,1,2,259.61863631795984
9,16,0,0,1,2,232.4686858408642
9,17,0,0,1,7,246.37518737739683
9,39,0,0,1,7,246.78162851853324
9,50,0,0,0,3,220.46196363206332
9,56,0,0,1,6,232.92758833909852
9,57,0,0,1,6,231.2267473004645
9,58,1,0,1,3,248.58293516580636
9,8,1,1,0,2,249.2863263353443
9,17,1,1,0,2,248.57491346759394
9,18,1,1,0,5,246.8884875227328
9,21,0,1,0,4,232.64494618627808
9,24,1,1,0,5,247.55118178222276
9,25,0,1,1,4,246.0956559448917
9,26,0,1,1,1,245.5286594626408
9,37,0,0,1,6,228.14731592182702
9,40,1,0,1,3,247.18789001628468
9,42,1,1,1,4,258.1405578077275
9,43,1,1,1,0,258.72672366230626
9,44,1,1,1,5,261.55002800509163
9,47,1,1,0,1,242.5763642478878
9,50,0,0,1,1,230.01057373149254
9,4,1,1,1,5,263.6438621703426
9,8,1,1,1,6,259.98809135391883
9,9,1,1,1,1,260.9026352557102
9,10,1,1,1,0,259.4956212843055
9,11,1,1,1,1,262.24308231154396
8,13,1,0,1,7,264.2599193761223
8,14,1,1,0,4,250.83226755225735
8,15,0,1,0,5,234.34398786691193
8,16,1,1,0,6,249.64287184213225
8,17,0,0,0,2,224.62058902240815
8,18,0,0,0,7,232.68908825962083
8,19,1,0,0,5,233.3232973337254
8,20,0,0,0,2,224.84882803554552
8,21,0,0,0,2,218.64530379661335
8,22,0,1,0,6,241.870833693309
8,23,1,0,0,2,238.10451477048395
8,24,1,1,0,3,254.47224377635703
8,25,1,0,1,5,250.3677040203692
8,26,1,0,0,7,250.0569157633009
8,27,1,0,0,2,236.48256732537004
8,28,1,0,0,5,244.0338944163161
8,29,0,0,1,4,233.77820230036036
8,30,1,0,1,4,246.28426861438595
8,31,1,0,1,7,262.1723868885261
8,32,1,0,0,3,239.4045008879353
8,33,1,0,0,1,229.91049080662034
8,34,1,0,0,0,230.80095490009165
8,35,1,0,0,0,231.6142121432219
8,36,1,0,0,5,232.69922323440818
8,37,0,0,0,0,216.47017126046188
8,38,0,0,0,2,219.83786154878266
8,39,0,0,0,4,217.76333197791246
8,40,1,0,0,1,229.77498744156497
8,41,1,0,0,2,235.50193771839525
8,42,1,0,0,7,244.27618202667483
8,43,1,0,0,2,232.4267722445428
8,44,1,0,0,4,230.67126032529387
8,45,1,0,0,1,230.02696332067677
8,46,1,0,0,7,239.58459102417348
8,47,1,1,0,0,240.19776275329656
8,48,1,1,0,6,248.0254872479583
8,49,0,0,0,5,218.97884478583148
8,50,1,0,0,2,230.0011538658843
8,51,1,0,0,6,234.07611529466487
8,52,1,1,0,1,243.04369639736925
8,53,1,1,0,6,244.6861243067706
8,54,0,1,0,6,238.48965714112146
8,55,1,0,0,4,231.5208007915389
8,56,0,0,0,0,216.76009812537586
8,57,0,0,0,5,223.43486636067763
8,58,0,0,0,6,220.01907732401057
8,59,1,0,0,5,235.39021395278004
8,0,0,0,0,2,218.43056022862189
8,1,0,0,0,1,219.463823063472
8,2,0,0,0,1,219.05914500027026
8,3,0,0,1,5,231.41172483128378
8,4,0,0,1,1,235.62264805865738
8,5,0,0,0,5,225.45475214949585
8,6,1,0,0,1,232.86909064988816
8,7,1,0,0,7,245.69875100584545
8,8,1,1,1,7,286.739523210328
8,9,0,1,0,4,231.41479911500366
8,10,0,1,0,4,238.8590203024817
8,11,0,1,0,3,235.49237907326076
8,12,0,0,0,5,219.87655643191286
8,13,0,0,0,1,223.8718506425375
8,14,0,0,0,4,223.4075061667022
8,15,1,0,0,4,235.91899783681993
8,16,1,0,0,5,237.95904726645153
8,17,0,0,0,5,225.8019381775188
8,18,0,0,0,6,226.1899086035401
8,19,0,1,0,7,238.737938991549
8,20,0,1,0,6,240.83217024705266
8,22,0,0,0,7,235.34007041810202
8,23,1,1,0,2,250.09908004794823
8,24,1,1,0,2,250.8121706185985
8,25,1,0,0,6,246.89155179631015
8,26,1,0,0,2,235.40675508756533
8,27,1,0,0,6,236.60305530922764
8,28,0,1,0,4,232.95287451538812
8,29,0,1,0,2,236.4592168528388
8,30,0,0,0,5,221.4558882533492
8,31,1,0,0,0,232.10650073103648
8,32,1,0,0,0,231.1460792849996
8,33,1,0,0,4,231.87837403917246
8,34,0,0,0,0,214.21995914207133
8,35,0,0,0,5,222.3261146350237
8,36,0,0,0,5,221.04633765290023
8,37,0,0,0,4,218.43586756896758
8,38,0,0,0,5,219.45283705211182
8,40,0,0,0,1,215.7695389390078
8,41,0,0,0,0,213.9856025424527
8,42,0,0,0,5,217.132971404421
8,43,0,0,0,0,214.46639739986367
8,44,0,0,0,7,223.85937112402348
8,45,1,1,0,4,243.96413767923156
8,46,0,1,0,1,229.6030190538352
8,47,0,1,0,0,229.44537887722925
8,48,0,1,0,2,229.87403069484427
8,49,0,0,0,1,215.94561224955223
8,50,0,0,0,6,220.4466125228957
8,51,0,0,0,4,214.03298242195945
8,52,0,0,0,2,219.13235653976272
8,53,0,0,0,4,217.29741806123698
8,54,0,0,0,1,217.7875167427796
8,55,0,0,0,5,220.07207622002286
8,56,0,0,0,6,218.414490228716
8,57,0,1,0,2,238.09197583916392
8,59,0,0,0,4,218.89201766515976
8,0,0,0,0,1,213.9902955209835
8,1,0,0,0,5,216.66180978297814
8,3,0,0,0,0,217.76567212456166
8,4,0,0,0,1,221.14446633823397
8,5,0,0,1,6,234.3794236269827
8,6,1,1,1,3,262.447482267713
8,7,1,1,0,7,265.89679695954896
8,8,0,1,0,6,242.76118491784544
8,9,0,0,0,3,220.68682758490883
8,10,0,0,0,3,224.3720440023243
8,11,0,0,1,2,234.60020904025387
8,12,0,1,1,0,245.58308088357097
8,13,0,1,1,5,250.68319358089028
8,14,0,1,1,4,246.87441205401868
8,15,1,1,1,5,265.0420071281077
8,16,0,1,0,5,238.3545346603676
8,17,1,1,1,3,269.56985067052705
8,18,1,1,0,3,249.73157914339654
8,20,1,0,1,2,249.00332300035652
8,21,1,1,1,4,266.3017232270973
8,22,0,1,1,5,252.1984509683147
8,23,0,1,0,1,238.4226422625292
8,24,0,1,0,6,239.61951613313468
8,25,0,1,0,3,236.65899121930363
8,26,0,0,0,6,225.13482714326136
8,27,0,1,0,3,239.07268258144643
8,28,0,0,0,6,227.5976659429229
8,29,0,0,0,4,224.62023409409758
8,30,1,0,0,7,248.3549724692515
8,31,0,0,0,6,222.95452577378072
8,32,0,0,0,3,224.8404780066985
8,33,0,1,1,2,253.1598867117294
8,34,0,1,1,5,247.73705796659195
8,35,0,1,0,4,233.52010036583604
8,36,1,1,0,4,246.12587010098892
8,37,1,1,0,3,242.9646283086225
8,38,1,1,0,5,248.06844605410168
8,39,0,1,0,2,233.87259839353368
8,40,0,0,0,7,224.02710961014157
8,41,0,0,0,7,232.36668290163396
8,42,0,1,0,3,233.439826957094
8,43,0,0,0,1,217.73014833381714
8,44,0,0,0,0,214.4755734162771
8,45,0,0,0,2,215.77893632081077
8,46,0,1,0,0,229.43086184263805
8,47,0,1,0,1,230.673508484463
8,48,0,1,1,4,244.48875894619334
8,49,0,1,1,3,244.71197345841398
8,50,0,1,0,3,231.9724115352627
8,51,0,0,0,1,215.75984231533093
8,52,0,0,0,1,216.76194734036577
8,53,0,0,0,1,217.5580517444114
8,54,0,0,0,4,217.26315101169854
8,55,0,0,0,4,219.75601757150685
8,56,0,0,0,7,229.97983936421554
8,57,0,1,1,4,247.67622237135123
8,58,0,1,1,0,244.6035448918642
8,59,0,1,1,3,257.21110322249035
8,1,0,0,0,2,219.0780168024881
8,3,0,0,1,7,237.1070772958817
8,4,1,1,0,5,251.04186381617433
8,5,1,1,1,3,264.8011855838021
8,6,1,0,0,7,248.41384892351363
8,7,1,1,0,4,247.4180930549049
8,8,0,1,0,0,235.41814290205676
8,9,0,1,0,3,240.07472737948655
8,10,0,1,0,7,245.69913049190694
8,11,1,0,0,4,233.8953629326303
8,12,0,0,0,0,217.67097038437666
8,13,0,0,0,2,227.8825431312138
8,14,0,0,0,5,223.99464174391133
8,15,0,0,0,0,221.69186815716242
8,16,0,0,0,6,226.92208067317642
8,18,0,1,0,0,233.3829358869477
8,19,0,1,0,1,232.85780655579782
8,20,0,1,1,2,248.6909575246619
8,21,0,1,1,1,248.79726837393258
8,22,0,1,0,7,246.12878467818743
8,23,1,1,0,6,252.66893822737512
8,24,0,1,0,0,235.62446265679603
8,26,0,0,1,5,237.8159808166407
8,27,1,0,0,4,236.57686074223201
8,28,1,0,0,7,249.88525256418586
8,29,0,1,1,6,246.6738083122534
8,30,1,0,1,3,254.9609482111693
8,31,1,0,0,5,240.72208477438375
8,32,0,0,0,5,222.9606753471668
8,33,0,0,0,1,221.81877551277984
8,35,0,0,0,2,221.4329496649031
8,36,0,1,0,5,232.9126730506484
8,37,1,1,0,0,243.07118054979648
8,38,1,1,0,7,245.5491558911174
8,39,1,1,1,3,261.4844037732999
8,40,1,1,1,2,266.01484865402387
8,41,1,0,1,5,246.15859038364792
8,43,1,0,1,2,249.34580568576786
8,44,1,0,1,7,260.38486540408474
8,45,0,1,0,2,232.2111397244926
8,46,0,1,0,5,234.04311904243207
8,47,0,1,0,7,240.76469407120945
8,48,0,1,0,7,240.46401672308778
8,50,1,0,0,6,227.50277908936954
8,51,1,0,0,2,229.1412626421513
8,52,1,1,0,2,244.00267422847776
8,53,1,0,0,7,244.37371817766615
8,54,1,1,0,5,246.57348805229032
8,55,0,1,0,4,232.2123881356036
8,56,0,1,0,5,232.30398800803442
8,58,0,0,0,1,217.96613025601192
8,59,0,0,1,5,235.90668252269825
8,1,0,0,0,7,219.09770230672459
8,2,0,0,0,4,221.92784846552803
8,3,0,0,0,2,222.88281357503456
8,4,0,1,0,2,235.66531669382658
8,5,0,1,0,2,237.82564857836036
8,6,0,0,0,6,223.10812804015453
8,7,0,1,0,2,237.76576144114995
8,8,0,0,0,4,222.89511622170568
8,9,0,0,0,7,229.26206336072158
8,11,0,1,1,5,252.35075059067785
8,12,1,1,0,1,249.70811398287952
8,13,1,1,0,2,248.1274986213014
8,14,1,0,0,3,237.06954306546427
8,15,1,1,0,7,262.4520313847702
8,16,1,1,0,0,248.4049082157095
8,17,1,1,0,2,247.82890850367534
8,18,1,1,0,7,259.8791022721459
8,19,0,0,1,1,238.58647136577358
8,20,0,0,0,1,222.71409520068266
8,21,0,0,0,4,221.56730808984577
8,22,0,0,0,5,225.38634046316085
8,23,1,0,0,6,238.98680326423914
8,24,1,0,0,5,234.77215891021797
8,25,0,0,0,1,220.19128356338246
8,26,0,0,0,7,236.25841665560645
8,27,0,0,0,3,222.58374542810478
8,29,0,1,0,3,239.8233193357688
8,30,0,0,0,6,224.0120609302108
